ID	Concept	Doculect	Value	Tokens
8923	bite	b501wanzimo	ukaɣa	u k a ɣ a
8924	blood	b501wanzimo	makila	m a k i l a
8925	bone	b501wanzimo	iβiʃi	i β i ʃ i
8926	breast	b501wanzimo	ibɛɛle	i b ɛ ɛ l e
8927	burn	b501wanzimo	utsuɣa	u ts u ɣ a
8928	child	b501wanzimo	mwana	m w a n a
8929	cloud	b501wanzimo	ibuuŋgi	i b u u ŋ g i
8930	come	b501wanzimo	y-aŋga	j a ŋ g a
8931	count	b501wanzimo	utala	u t a l a
8932	dew	b501wanzimo	inɔɣɔ	i n ɔ ɣ ɔ
8933	die	b501wanzimo	ukwa	u k w a
8934	dog	b501wanzimo	mvwandi	m v w a n d i
8935	drink	b501wanzimo	uɲwa	u ɲ w a
8936	ear	b501wanzimo	itʃwi	i tʃ w i
8937	eat	b501wanzimo	undza	u n dz a
8938	egg	b501wanzimo	mvuŋgu	m v u ŋ g u
8939	elephant	b501wanzimo	nzoku	n z o k u
8940	eye	b501wanzimo	dʒiisu	dʒ i i s u
8941	face	b501wanzimo	panza	p a n z a
8942	fall	b501wanzimo	ubwa	u b w a
8943	fat, oil	b501wanzimo	maari	m a a r i
8944	feather	b501wanzimo	itsala	i ts a l a
8945	fingernail	b501wanzimo	iɲaɣa	i ɲ a ɣ a
8946	fire	b501wanzimo	mbwaɣu	m b w a ɣ u
8947	fire-wood	b501wanzimo	ikuɲi	i k u ɲ i
8948	fish	b501wanzimo	tʃwi	tʃ w i
8949	five	b501wanzimo	taanu	t a a n u
8950	fly	b501wanzimo	udumuɣa	u d u m u ɣ a
8951	four	b501wanzimo	na	n a
8952	give	b501wanzimo	uβe	u β e
8953	goat	b501wanzimo	taba	t a b a
8954	ground, soil	b501wanzimo	tɔtɔ	t ɔ t ɔ
8955	hair	b501wanzimo	itsuhi	i ts u h i
8956	head	b501wanzimo	mutʃwɛ	m u tʃ w ɛ
8957	hear	b501wanzimo	uyuɣa	u j u ɣ a
8958	heart	b501wanzimo	mutema	m u t e m a
8959	horn	b501wanzimo	tseembu	ts e e m b u
8960	house	b501wanzimo	ndzɔ	n dz ɔ
8961	hunger	b501wanzimo	ndzala	n dz a l a
8962	intestine	b501wanzimo	mwaka	m w a k a
8963	iron	b501wanzimo	utali	u t a l i
8964	kill	b501wanzimo	uboma	u b o m a
8965	knee	b501wanzimo	ibɔŋgo	i b ɔ ŋ g o
8966	knife	b501wanzimo	mbwedi	m b w e d i
8967	know	b501wanzimo	uyaba	u j a b a
8968	leaf	b501wanzimo	ikaya	i k a j a
8969	leg	b501wanzimo	unama	u n a m a
8970	liver	b501wanzimo	ibali	i b a l i
8971	louse	b501wanzimo	tʃina	tʃ i n a
8972	man	b501wanzimo	ibaala	i b a a l a
8973	moon	b501wanzimo	ŋgɔndo	ŋ g ɔ n d o
8974	mouth	b501wanzimo	muɲwa	m u ɲ w a
8975	name	b501wanzimo	kuumbu	k u u m b u
8976	navel	b501wanzimo	mutoru	m u t o r u
8977	neck	b501wanzimo	ikiiŋgu	i k i i ŋ g u
8978	night	b501wanzimo	ufuundu	u f u u n d u
8979	nose	b501wanzimo	iyulu	i j u l u
8980	one	b501wanzimo	mɔ	m ɔ
8981	person	b501wanzimo	muutu	m u u t u
8982	rain	b501wanzimo	mvula	m v u l a
8983	road	b501wanzimo	ndzela	n dz e l a
8984	root	b501wanzimo	mukaŋga	m u k a ŋ g a
8985	salt	b501wanzimo	muŋgwa	m u ŋ g w a
8986	sand	b501wanzimo	muɲɛŋgɛ	m u ɲ ɛ ŋ g ɛ
8987	see	b501wanzimo	umɔnɔ	u m ɔ n ɔ
8988	send	b501wanzimo	utoma	u t o m a
8989	shame	b501wanzimo	bufutu	b u f u t u
8990	sing	b501wanzimo	uyimba	u j i m b a
8991	skin	b501wanzimo	mukɔbɔ	m u k ɔ b ɔ
8992	sky	b501wanzimo	yulu	j u l u
8993	sleep	b501wanzimo	tɔlɔ	t ɔ l ɔ
8994	smoke	b501wanzimo	muutihi	m u u t i h i
8995	snake	b501wanzimo	taari	t a a r i
8996	spear	b501wanzimo	ikɔŋgɔ	i k ɔ ŋ g ɔ
8997	steal	b501wanzimo	uyiba	u j i b a
8998	stone	b501wanzimo	imaɲa	i m a ɲ a
8999	sun	b501wanzimo	ɲaŋgu	ɲ a ŋ g u
9000	tail	b501wanzimo	mukela	m u k e l a
9001	ten	b501wanzimo	ikumi	i k u m i
9002	three	b501wanzimo	tatu	t a t u
9003	tongue	b501wanzimo	ilimi	i l i m i
9004	tooth	b501wanzimo	ndʒiinu	n dʒ i i n u
9005	tree	b501wanzimo	muti	m u t i
9006	two	b501wanzimo	ɔlɛ	ɔ l ɛ
9007	urine	b501wanzimo	masuba	m a s u b a
9008	village	b501wanzimo	bola	b o l a
9009	vomit	b501wanzimo	uloɣa	u l o ɣ a
9010	walk	b501wanzimo	yɛndɛ	j ɛ n d ɛ
9011	war	b501wanzimo	ibaari	i b a a r i
9012	water	b501wanzimo	maamba	m a a m b a
9013	wind	b501wanzimo	iβuɣa	i β u ɣ a
9014	woman	b501wanzimo	mukaasu	m u k a a s u
9015	animal	b503vili	ɲama	ɲ a m a
9016	arm	b503vili	ɣɔɔɣɔ	ɣ ɔ ɔ ɣ ɔ
9017	ashes	b503vili	mifutu	m i f u t u
9018	bark	b503vili	lisuŋgu	l i s u ŋ g u
9019	bed	b503vili	taŋgi	t a ŋ g i
9020	belly	b503vili	mɔɔɲi	m ɔ ɔ ɲ i
9021	bird	b503vili	ɲori	ɲ o r i
9022	blood	b503vili	makila	m a k i l a
9023	bone	b503vili	ɣibisi	ɣ i b i s i
9024	breast	b503vili	libɛɛnɛ	l i b ɛ ɛ n ɛ
9025	child	b503vili	mwaana	m w a a n a
9026	cloud	b503vili	libuŋgi	l i b u ŋ g i
9027	dew	b503vili	lisala	l i s a l a
9028	dog	b503vili	mvwa	m v w a
9029	ear	b503vili	litʃwi	l i tʃ w i
9030	egg	b503vili	likɛyi	l i k ɛ j i
9031	elephant	b503vili	nzoɣu	n z o ɣ u
9032	eye	b503vili	disu	d i s u
9033	face	b503vili	busu	b u s u
9034	fat, oil	b503vili	mari	m a r i
9035	feather	b503vili	litsala	l i ts a l a
9036	fingernail	b503vili	liɲara	l i ɲ a r a
9037	fire	b503vili	mbaɣu	m b a ɣ u
9038	fire-wood	b503vili	kuuɲi	k u u ɲ i
9039	fish	b503vili	tʃwi	tʃ w i
9040	goat	b503vili	tabakaŋgi	t a b a k a ŋ g i
9041	ground, soil	b503vili	tɔtɔ	t ɔ t ɔ
9042	hair	b503vili	litsuyi	l i ts u j i
9043	head	b503vili	mutʃwe	m u tʃ w e
9044	heart	b503vili	mutima	m u t i m a
9045	horn	b503vili	tʃyɛmbu	tʃ j ɛ m b u
9046	house	b503vili	nzɔ	n z ɔ
9047	hunger	b503vili	ndzala	n dz a l a
9048	intestine	b503vili	musɔpɔ	m u s ɔ p ɔ
9049	iron	b503vili	mwaŋga	m w a ŋ g a
9050	knee	b503vili	libɔŋgɔ	l i b ɔ ŋ g ɔ
9051	knife	b503vili	mbɛɛri	m b ɛ ɛ r i
9052	leaf	b503vili	likaya	l i k a j a
9053	leg	b503vili	ɣuulu	ɣ u u l u
9054	liver	b503vili	libali	l i b a l i
9055	louse	b503vili	tsina	ts i n a
9056	man	b503vili	libaɣala	l i b a ɣ a l a
9057	moon	b503vili	tʃuuŋgi	tʃ u u ŋ g i
9058	mouth	b503vili	muɲwa	m u ɲ w a
9059	name	b503vili	yiina	j i i n a
9060	navel	b503vili	mukumba	m u k u m b a
9061	neck	b503vili	kiiŋgu	k i i ŋ g u
9062	night	b503vili	piipi	p i i p i
9063	nose	b503vili	liyulu	l i j u l u
9064	person	b503vili	muutu	m u u t u
9065	rain	b503vili	mvula	m v u l a
9066	road	b503vili	ndʒila	n dʒ i l a
9067	root	b503vili	mukaŋga	m u k a ŋ g a
9068	salt	b503vili	muŋgwa	m u ŋ g w a
9069	sand	b503vili	musyɛɣɛ	m u s j ɛ ɣ ɛ
9070	shame	b503vili	tsoɲi	ts o ɲ i
9071	skin	b503vili	ɣibaanda	ɣ i b a a n d a
9072	sky	b503vili	yulu	j u l u
9073	sleep	b503vili	tolo	t o l o
9074	smoke	b503vili	motutu	m o t u t u
9075	snake	b503vili	taari	t a a r i
9076	spear	b503vili	likɔɔŋgɔ	l i k ɔ ɔ ŋ g ɔ
9077	stone	b503vili	limaɲa	l i m a ɲ a
9078	sun	b503vili	ɲaŋgu	ɲ a ŋ g u
9079	tail	b503vili	mukila	m u k i l a
9080	tongue	b503vili	lilimi	l i l i m i
9081	tooth	b503vili	yiinu	j i i n u
9082	tree	b503vili	moti	m o t i
9083	urine	b503vili	masuβa	m a s u β a
9084	village	b503vili	bula	b u l a
9085	war	b503vili	mugyiŋgu	m u g j i ŋ g u
9086	water	b503vili	mamba	m a m b a
9087	wind	b503vili	mupɔŋga	m u p ɔ ŋ g a
9088	woman	b503vili	mukaasu	m u k a a s u
9089	animal	b51duma	ɲama	ɲ a m a
9090	arm	b51duma	ɣɔɔɣɔ	ɣ ɔ ɔ ɣ ɔ
9091	ashes	b51duma	lifutu	l i f u t u
9092	bark	b51duma	usuuŋgu	u s u u ŋ g u
9093	bed	b51duma	taaŋgi	t a a ŋ g i
9094	belly	b51duma	mooɲi	m o o ɲ i
9095	big	b51duma	uneni	u n e n i
9096	bird	b51duma	ɲori	ɲ o r i
9097	bite	b51duma	ukaɣa	u k a ɣ a
9098	blood	b51duma	makila	m a k i l a
9099	bone	b51duma	liβisi	l i β i s i
9100	breast	b51duma	libɛɛlɛ	l i b ɛ ɛ l ɛ
9101	burn	b51duma	uɲɛŋgisɛ	u ɲ ɛ ŋ g i s ɛ
9102	child	b51duma	mwaana	m w a a n a
9103	cloud	b51duma	liβoɣa	l i β o ɣ a
9104	come	b51duma	íyángà	i j a n g a
9105	count	b51duma	utala	u t a l a
9106	dew	b51duma	linɔɣɔ	l i n ɔ ɣ ɔ
9107	die	b51duma	ukwa	u k w a
9108	dog	b51duma	mvwaandi	m v w a a n d i
9109	drink	b51duma	uɲwa	u ɲ w a
9110	ear	b51duma	litswi	l i ts w i
9111	eat	b51duma	unza	u n z a
9112	egg	b51duma	-bi	b i
9113	elephant	b51duma	nzoku	n z o k u
9114	eye	b51duma	nziisu	n z i i s u
9115	fall	b51duma	u-bw-a	u b w a
9116	fat, oil	b51duma	máádì	m a a d i
9117	feather	b51duma	lítsálà	l i ts a l a
9118	fingernail	b51duma	liɲara	l i ɲ a r a
9119	fire	b51duma	mbágù	m b a g u
9120	fire-wood	b51duma	museenza	m u s e e n z a
9121	fish	b51duma	tswi	ts w i
9122	five	b51duma	taanu	t a a n u
9123	four	b51duma	na	n a
9124	give	b51duma	uβɛ	u β ɛ
9125	ground, soil	b51duma	tɔtɔ	t ɔ t ɔ
9126	hair	b51duma	litsuɣi	l i ts u ɣ i
9127	head	b51duma	mutswɛ	m u ts w ɛ
9128	heart	b51duma	mutema	m u t e m a
9129	horn	b51duma	tseembu	ts e e m b u
9130	house	b51duma	nzɔ	n z ɔ
9131	hunger	b51duma	nzala	n z a l a
9132	iron	b51duma	utali	u t a l i
9133	kill	b51duma	uboma	u b o m a
9134	knee	b51duma	libɔɔŋgɔ	l i b ɔ ɔ ŋ g ɔ
9135	knife	b51duma	mbeeri	m b e e r i
9136	know	b51duma	uyaaβa	u j a a β a
9137	leaf	b51duma	likaya	l i k a j a
9138	leg	b51duma	ɣuulu	ɣ u u l u
9139	liver	b51duma	libali	l i b a l i
9140	louse	b51duma	tsina	ts i n a
9141	man	b51duma	libaala	l i b a a l a
9142	moon	b51duma	ŋgɔndɛ	ŋ g ɔ n d ɛ
9143	mouth	b51duma	muɲwa	m u ɲ w a
9144	name	b51duma	kuumbu	k u u m b u
9145	navel	b51duma	mutoru	m u t o r u
9146	neck	b51duma	likiiŋgu	l i k i i ŋ g u
9147	night	b51duma	piipi	p i i p i
9148	nose	b51duma	líyúlù	l i j u l u
9149	one	b51duma	mosi	m o s i
9150	person	b51duma	muutu	m u u t u
9151	rain	b51duma	mvulu	m v u l u
9152	road	b51duma	nzela	n z e l a
9153	root	b51duma	mukaŋgi	m u k a ŋ g i
9154	salt	b51duma	muŋgwa	m u ŋ g w a
9155	sand	b51duma	muɲɛɛŋgɛ	m u ɲ ɛ ɛ ŋ g ɛ
9156	see	b51duma	umɔnɔ	u m ɔ n ɔ
9157	send	b51duma	utoma	u t o m a
9158	shame	b51duma	bufutu	b u f u t u
9159	sing	b51duma	uyemba	u j e m b a
9160	skin	b51duma	mukɔβɔ	m u k ɔ β ɔ
9161	sky	b51duma	yulu	j u l u
9162	sleep	b51duma	tɔlɔ	t ɔ l ɔ
9163	smoke	b51duma	mútútù	m u t u t u
9164	snake	b51duma	taari	t a a r i
9165	spear	b51duma	musɔmɔ	m u s ɔ m ɔ
9166	steal	b51duma	uyiβa	u j i β a
9167	stone	b51duma	limaɲa	l i m a ɲ a
9168	sun	b51duma	litari	l i t a r i
9169	tail	b51duma	mukela	m u k e l a
9170	ten	b51duma	likumi	l i k u m i
9171	tongue	b51duma	lilimi	l i l i m i
9172	tooth	b51duma	nziiɲu	n z i i ɲ u
9173	two	b51duma	byɔ́lɛ̀	b j ɔ l ɛ
9174	urine	b51duma	masuβu	m a s u β u
9175	vomit	b51duma	uloɣa	u l o ɣ a
9176	walk	b51duma	ílándà	i l a n d a
9177	water	b51duma	maamba	m a a m b a
9178	wind	b51duma	libuuŋgi	l i b u u ŋ g i
9179	woman	b51duma	mukaasu	m u k a a s u
9180	animal	b51dumala	ɲama	ɲ a m a
9181	arm	b51dumala	ɣɔɔɣɔ	ɣ ɔ ɔ ɣ ɔ
9182	ashes	b51dumala	mitoyi	m i t o j i
9183	bark	b51dumala	lipayi	l i p a j i
9184	bed	b51dumala	tadu	t a d u
9185	belly	b51dumala	mooyi	m o o j i
9186	big	b51dumala	bula	b u l a
9187	bird	b51dumala	ɲodi	ɲ o d i
9188	bite	b51dumala	ikaɣa	i k a ɣ a
9189	blood	b51dumala	makila	m a k i l a
9190	bone	b51dumala	iβiʃi	i β i ʃ i
9191	breast	b51dumala	libɛɛlo	l i b ɛ ɛ l o
9192	burn	b51dumala	itsuɣa	i ts u ɣ a
9193	child	b51dumala	mwana	m w a n a
9194	cloud	b51dumala	libuuŋgi	l i b u u ŋ g i
9195	come	b51dumala	i-y-a	i j a
9196	count	b51dumala	itala	i t a l a
9197	dew	b51dumala	munɔɣɔ	m u n ɔ ɣ ɔ
9198	die	b51dumala	ikwa	i k w a
9199	dog	b51dumala	mbwandi	m b w a n d i
9200	drink	b51dumala	iɲwa	i ɲ w a
9201	ear	b51dumala	litswi	l i ts w i
9202	eat	b51dumala	itʃa	i tʃ a
9203	egg	b51dumala	libi	l i b i
9204	elephant	b51dumala	nzoku	n z o k u
9205	eye	b51dumala	diisu	d i i s u
9206	face	b51dumala	libunzu	l i b u n z u
9207	fall	b51dumala	i-bw-a	i b w a
9208	fat, oil	b51dumala	maadi	m a a d i
9209	feather	b51dumala	litsala	l i ts a l a
9210	fingernail	b51dumala	liɲara	l i ɲ a r a
9211	fire	b51dumala	mbaaɣu	m b a a ɣ u
9212	fire-wood	b51dumala	likuɲi	l i k u ɲ i
9213	fish	b51dumala	tswi	ts w i
9214	five	b51dumala	taanu	t a a n u
9215	fly	b51dumala	idumaɣa	i d u m a ɣ a
9216	four	b51dumala	na	n a
9217	give	b51dumala	iβe	i β e
9218	goat	b51dumala	taba	t a b a
9219	ground, soil	b51dumala	tɔtɔ	t ɔ t ɔ
9220	hair	b51dumala	litsuhi	l i ts u h i
9221	head	b51dumala	mutswɛ	m u ts w ɛ
9222	hear	b51dumala	iyoɣa	i j o ɣ a
9223	heart	b51dumala	mutema	m u t e m a
9224	horn	b51dumala	litsɛɛmbo	l i ts ɛ ɛ m b o
9225	house	b51dumala	ndzo	n dz o
9226	hunger	b51dumala	ndzala	n dz a l a
9227	intestine	b51dumala	mwaka	m w a k a
9228	iron	b51dumala	itali	i t a l i
9229	kill	b51dumala	iboma	i b o m a
9230	knee	b51dumala	libɔɔŋgo	l i b ɔ ɔ ŋ g o
9231	knife	b51dumala	tswaaka	ts w a a k a
9232	know	b51dumala	iyaaba	i j a a b a
9233	leaf	b51dumala	likaya	l i k a j a
9234	leg	b51dumala	inama	i n a m a
9235	liver	b51dumala	libali	l i b a l i
9236	louse	b51dumala	tʃina	tʃ i n a
9237	man	b51dumala	libaala	l i b a a l a
9238	moon	b51dumala	tsuuŋgi	ts u u ŋ g i
9239	mouth	b51dumala	muɲwa	m u ɲ w a
9240	name	b51dumala	kuumbu	k u u m b u
9241	navel	b51dumala	mutuŋgu	m u t u ŋ g u
9242	neck	b51dumala	likiiŋgu	l i k i i ŋ g u
9243	night	b51dumala	ipuundu	i p u u n d u
9244	nose	b51dumala	liyulu	l i j u l u
9245	one	b51dumala	mɔ	m ɔ
9246	person	b51dumala	muutu	m u u t u
9247	rain	b51dumala	mbula	m b u l a
9248	road	b51dumala	ndzela	n dz e l a
9249	root	b51dumala	mukaŋga	m u k a ŋ g a
9250	salt	b51dumala	ituumbu	i t u u m b u
9251	sand	b51dumala	munzeeyi	m u n z e e j i
9252	see	b51dumala	imɔnɔ	i m ɔ n ɔ
9253	send	b51dumala	itʃinda	i tʃ i n d a
9254	shame	b51dumala	bukutu	b u k u t u
9255	sing	b51dumala	iyemba	i j e m b a
9256	skin	b51dumala	mukaandza	m u k a a n dz a
9257	sky	b51dumala	yulu	j u l u
9258	sleep	b51dumala	ʃɔlɔ	ʃ ɔ l ɔ
9259	smoke	b51dumala	mututu	m u t u t u
9260	snake	b51dumala	taadi	t a a d i
9261	spear	b51dumala	likɔŋgo	l i k ɔ ŋ g o
9262	steal	b51dumala	iyiba	i j i b a
9263	stone	b51dumala	limaɲa	l i m a ɲ a
9264	sun	b51dumala	muuyi	m u u j i
9265	tail	b51dumala	mukela	m u k e l a
9266	ten	b51dumala	likumi	l i k u m i
9267	three	b51dumala	tatu	t a t u
9268	tongue	b51dumala	lilimi	l i l i m i
9269	tooth	b51dumala	diiɲu	d i i ɲ u
9270	tree	b51dumala	muti	m u t i
9271	two	b51dumala	ɔlɛ	ɔ l ɛ
9272	urine	b51dumala	masuba	m a s u b a
9273	village	b51dumala	bola	b o l a
9274	vomit	b51dumala	iloɣa	i l o ɣ a
9275	walk	b51dumala	ilaanda	i l a a n d a
9276	war	b51dumala	libaadi	l i b a a d i
9277	water	b51dumala	maamba	m a a m b a
9278	wind	b51dumala	liβuɣa	l i β u ɣ a
9279	woman	b51dumala	mukaasu	m u k a a s u
9280	animal	b52nzebi	ɲama	ɲ a m a
9281	arm	b52nzebi	ʁɔʁ	ʁ ɔ ʁ
9282	ashes	b52nzebi	ləfutu	l ə f u t u
9283	bark	b52nzebi	isuuŋgu	i s u u ŋ g u
9284	bed	b52nzebi	tɛŋgi	t ɛ ŋ g i
9285	belly	b52nzebi	mɔɔɲi	m ɔ ɔ ɲ i
9286	big	b52nzebi	bula	b u l a
9287	bird	b52nzebi	ɲodi	ɲ o d i
9288	bite	b52nzebi	ukaʁa	u k a ʁ a
9289	blood	b52nzebi	ndʒina	n dʒ i n a
9290	bone	b52nzebi	ləwiʃi	l ə w i ʃ i
9291	breast	b52nzebi	ləbɛɛn	l ə b ɛ ɛ n
9292	burn	b52nzebi	utsoʁa	u ts o ʁ a
9293	child	b52nzebi	ŋwaana	ŋ w a a n a
9294	cloud	b52nzebi	ləbuuŋgi	l ə b u u ŋ g i
9295	come	b52nzebi	y-aŋga	j a ŋ g a
9296	count	b52nzebi	utala	u t a l a
9297	dew	b52nzebi	manɔʁɔ	m a n ɔ ʁ ɔ
9298	die	b52nzebi	ukwa	u k w a
9299	dog	b52nzebi	mvwɛɛndri	m v w ɛ ɛ n d r i
9300	drink	b52nzebi	uɲɔ	u ɲ ɔ
9301	ear	b52nzebi	lətʃu	l ə tʃ u
9302	eat	b52nzebi	undʒa	u n dʒ a
9303	egg	b52nzebi	ləmvuŋgu	l ə m v u ŋ g u
9304	elephant	b52nzebi	ndzoʁa	n dz o ʁ a
9305	eye	b52nzebi	diisa	d i i s a
9306	face	b52nzebi	ləbunzu	l ə b u n z u
9307	fall	b52nzebi	u-raʁ-a	u r a ʁ a
9308	fat, oil	b52nzebi	mɛɛdʒi	m ɛ ɛ dʒ i
9309	feather	b52nzebi	lətsala	l ə ts a l a
9310	fingernail	b52nzebi	ləɲada	l ə ɲ a d a
9311	fire	b52nzebi	mbwaʁa	m b w a ʁ a
9312	fire-wood	b52nzebi	musɛɛnza	m u s ɛ ɛ n z a
9313	fish	b52nzebi	tʃwi	tʃ w i
9314	five	b52nzebi	taana	t a a n a
9315	fly	b52nzebi	udumuʁu	u d u m u ʁ u
9316	four	b52nzebi	na	n a
9317	give	b52nzebi	uβe	u β e
9318	goat	b52nzebi	taba	t a b a
9319	ground, soil	b52nzebi	tɔtɔ	t ɔ t ɔ
9320	hair	b52nzebi	lətsuyi	l ə ts u j i
9321	head	b52nzebi	mutswɛ	m u ts w ɛ
9322	hear	b52nzebi	uyoʁa	u j o ʁ a
9323	heart	b52nzebi	mutema	m u t e m a
9324	horn	b52nzebi	tseemba	ts e e m b a
9325	house	b52nzebi	ndzɔ	n dz ɔ
9326	hunger	b52nzebi	ndzala	n dz a l a
9327	intestine	b52nzebi	musɔpɔ	m u s ɔ p ɔ
9328	iron	b52nzebi	itɛɛli	i t ɛ ɛ l i
9329	kill	b52nzebi	uboma	u b o m a
9330	knee	b52nzebi	ləbɔɔŋgɔ	l ə b ɔ ɔ ŋ g ɔ
9331	knife	b52nzebi	mbwɛdi	m b w ɛ d i
9332	know	b52nzebi	uyaaba	u j a a b a
9333	leaf	b52nzebi	ləkaya	l ə k a j a
9334	leg	b52nzebi	ʁoɔllɔ	ʁ o ɔ l l ɔ
9335	liver	b52nzebi	ləbɛli	l ə b ɛ l i
9336	louse	b52nzebi	tʃina	tʃ i n a
9337	moon	b52nzebi	ŋgɔɔndrɔ	ŋ g ɔ ɔ n d r ɔ
9338	mouth	b52nzebi	muɲɔ	m u ɲ ɔ
9339	name	b52nzebi	kuumbu	k u u m b u
9340	navel	b52nzebi	ləʁɔmba	l ə ʁ ɔ m b a
9341	neck	b52nzebi	ləkiiŋga	l ə k i i ŋ g a
9342	night	b52nzebi	butsuʁu	b u ts u ʁ u
9343	nose	b52nzebi	liyulu	l i j u l u
9344	one	b52nzebi	mɔ	m ɔ
9345	person	b52nzebi	muutu	m u u t u
9346	rain	b52nzebi	mvulu	m v u l u
9347	road	b52nzebi	ndzela	n dz e l a
9348	root	b52nzebi	mukɛŋgi	m u k ɛ ŋ g i
9349	salt	b52nzebi	ituumbu	i t u u m b u
9350	sand	b52nzebi	muɲeeŋga	m u ɲ e e ŋ g a
9351	see	b52nzebi	umɔnɔ	u m ɔ n ɔ
9352	send	b52nzebi	utoma	u t o m a
9353	shame	b52nzebi	tsoɲi	ts o ɲ i
9354	sing	b52nzebi	uyimba	u j i m b a
9355	skin	b52nzebi	mukɔbɔ	m u k ɔ b ɔ
9356	sky	b52nzebi	uyulu	u j u l u
9357	sleep	b52nzebi	ʃɔ-olɔ	ʃ ɔ o l ɔ
9358	smoke	b52nzebi	muuki	m u u k i
9359	snake	b52nzebi	tɛɛdi	t ɛ ɛ d i
9360	spear	b52nzebi	ləkɔŋgɔ	l ə k ɔ ŋ g ɔ
9361	steal	b52nzebi	uyiiba	u j i i b a
9362	stone	b52nzebi	ləmaɲa	l ə m a ɲ a
9363	sun	b52nzebi	ɲaŋga	ɲ a ŋ g a
9364	tail	b52nzebi	mukela	m u k e l a
9365	ten	b52nzebi	ləkumi	l ə k u m i
9366	three	b52nzebi	tata	t a t a
9367	tongue	b52nzebi	lilimi	l i l i m i
9368	tooth	b52nzebi	ndʒiin	n dʒ i i n
9369	tree	b52nzebi	muti	m u t i
9370	two	b52nzebi	ɔlɔ	ɔ l ɔ
9371	urine	b52nzebi	masoba	m a s o b a
9372	village	b52nzebi	bola	b o l a
9373	vomit	b52nzebi	uloʁʁ	u l o ʁ ʁ
9374	walk	b52nzebi	uyɛɛndra	u j ɛ ɛ n d r a
9375	war	b52nzebi	ləbɛɛdi	l ə b ɛ ɛ d i
9376	water	b52nzebi	maamba	m a a m b a
9377	wind	b52nzebi	ləbuʁa	l ə b u ʁ a
9378	woman	b52nzebi	mukaasa	m u k a a s a
9379	animal	b53tsaangipoungi	ɲama	ɲ a m a
9380	arm	b53tsaangipoungi	ɣɔɔɣɔ	ɣ ɔ ɔ ɣ ɔ
9381	ashes	b53tsaangipoungi	lefutu	l e f u t u
9382	bark	b53tsaangipoungi	lesuŋgu	l e s u ŋ g u
9383	bed	b53tsaangipoungi	itʃiɣa	i tʃ i ɣ a
9384	belly	b53tsaangipoungi	mɔyi	m ɔ j i
9385	big	b53tsaangipoungi	ubɔɣa	u b ɔ ɣ a
9386	bird	b53tsaangipoungi	ɲudi	ɲ u d i
9387	bite	b53tsaangipoungi	ukaɣa	u k a ɣ a
9388	blood	b53tsaangipoungi	ndʒiina	n dʒ i i n a
9389	bone	b53tsaangipoungi	leβiʃi	l e β i ʃ i
9390	breast	b53tsaangipoungi	lebɛɛle	l e b ɛ ɛ l e
9391	burn	b53tsaangipoungi	utʃuɣa	u tʃ u ɣ a
9392	child	b53tsaangipoungi	mwana	m w a n a
9393	cloud	b53tsaangipoungi	lebuŋgi	l e b u ŋ g i
9394	come	b53tsaangipoungi	y-aŋga	j a ŋ g a
9395	count	b53tsaangipoungi	utala	u t a l a
9396	dew	b53tsaangipoungi	manɔɣɔ	m a n ɔ ɣ ɔ
9397	die	b53tsaangipoungi	ukwa	u k w a
9398	dog	b53tsaangipoungi	mvwa	m v w a
9399	drink	b53tsaangipoungi	uɲwa	u ɲ w a
9400	ear	b53tsaangipoungi	letʃwi	l e tʃ w i
9401	eat	b53tsaangipoungi	undʒa	u n dʒ a
9402	egg	b53tsaangipoungi	mvuŋgu	m v u ŋ g u
9403	elephant	b53tsaangipoungi	nzɔɣa	n z ɔ ɣ a
9404	eye	b53tsaangipoungi	diisa	d i i s a
9405	face	b53tsaangipoungi	lebunzu	l e b u n z u
9406	fall	b53tsaangipoungi	u-bw-a	u b w a
9407	fat, oil	b53tsaangipoungi	mɛdʒi	m ɛ dʒ i
9408	feather	b53tsaangipoungi	letsala	l e ts a l a
9409	fingernail	b53tsaangipoungi	leɲada	l e ɲ a d a
9410	fire	b53tsaangipoungi	mbwaɣa	m b w a ɣ a
9411	fire-wood	b53tsaangipoungi	lekuɲi	l e k u ɲ i
9412	fish	b53tsaangipoungi	tʃwi	tʃ w i
9413	five	b53tsaangipoungi	taana	t a a n a
9414	fly	b53tsaangipoungi	udumaha	u d u m a h a
9415	four	b53tsaangipoungi	na	n a
9416	give	b53tsaangipoungi	uβɛ	u β ɛ
9417	goat	b53tsaangipoungi	taba	t a b a
9418	ground, soil	b53tsaangipoungi	tɔtɔ	t ɔ t ɔ
9419	hair	b53tsaangipoungi	letsuyi	l e ts u j i
9420	head	b53tsaangipoungi	mutʃwe	m u tʃ w e
9421	hear	b53tsaangipoungi	uyuɣa	u j u ɣ a
9422	heart	b53tsaangipoungi	mutema	m u t e m a
9423	horn	b53tsaangipoungi	tʃɛmba	tʃ ɛ m b a
9424	house	b53tsaangipoungi	ndzɔ	n dz ɔ
9425	hunger	b53tsaangipoungi	ndzala	n dz a l a
9426	intestine	b53tsaangipoungi	musɔpɔ	m u s ɔ p ɔ
9427	iron	b53tsaangipoungi	itɛli	i t ɛ l i
9428	kill	b53tsaangipoungi	uboma	u b o m a
