ID	Concept	Doculect	Value	Tokens
10258	heart	b71atekedj	otuma	o t u m a
10259	horn	b71atekedj	ntʃemi	n tʃ e m i
10260	house	b71atekedj	ndʒo	n dʒ o
10261	hunger	b71atekedj	ndʒala	n dʒ a l a
10262	intestine	b71atekedj	ondʒaɣa	o n dʒ a ɣ a
10263	iron	b71atekedj	ŋkɔrɔ	ŋ k ɔ r ɔ
10264	kill	b71atekedj	kabuma	k a b u m a
10265	knee	b71atekedj	bu	b u
10266	knife	b71atekedj	baɣa	b a ɣ a
10267	know	b71atekedj	kaya	k a j a
10268	leaf	b71atekedj	tʃuri	tʃ u r i
10269	leg	b71atekedj	kambono	k a m b o n o
10270	liver	b71atekedj	lasɔɣɔ	l a s ɔ ɣ ɔ
10271	louse	b71atekedj	ntsina	n ts i n a
10272	man	b71atekedj	balaɣa	b a l a ɣ a
10273	moon	b71atekedj	ntʃi	n tʃ i
10274	mouth	b71atekedj	oɲwa	o ɲ w a
10275	name	b71atekedj	ŋkumi	ŋ k u m i
10276	navel	b71atekedj	okuma	o k u m a
10277	neck	b71atekedj	ŋki	ŋ k i
10278	night	b71atekedj	lampibi	l a m p i b i
10279	nose	b71atekedj	yulu	j u l u
10280	one	b71atekedj	mɔ	m ɔ
10281	person	b71atekedj	mbulu	m b u l u
10282	rain	b71atekedj	mvila	m v i l a
10283	road	b71atekedj	ndʒila	n dʒ i l a
10284	root	b71atekedj	kadʒa	k a dʒ a
10285	salt	b71atekedj	ɔŋgwa	ɔ ŋ g w a
10286	sand	b71atekedj	ntʃiye	n tʃ i j e
10287	see	b71atekedj	kamono	k a m o n o
10288	send	b71atekedj	katuma	k a t u m a
10289	shame	b71atekedj	opfuru	o p f u r u
10290	sing	b71atekedj	kayuma	k a j u m a
10291	skin	b71atekedj	kabana	k a b a n a
10292	sky	b71atekedj	yulu	j u l u
10293	sleep	b71atekedj	tɔlɔ	t ɔ l ɔ
10294	smoke	b71atekedj	yuɣi	j u ɣ i
10295	snake	b71atekedj	ntaari	n t a a r i
10296	spear	b71atekedj	yuwo	j u w o
10297	steal	b71atekedj	kayuba	k a j u b a
10298	stone	b71atekedj	kele	k e l e
10299	sun	b71atekedj	mwĩ	m w ĩ
10300	tail	b71atekedj	okila	o k i l a
10301	ten	b71atekedj	kuumi	k u u m i
10302	three	b71atekedj	tari	t a r i
10303	tongue	b71atekedj	laŋkeri	l a ŋ k e r i
10304	tooth	b71atekedj	dʒini	dʒ i n i
10305	tree	b71atekedj	oti	o t i
10306	two	b71atekedj	yuwele	j u w e l e
10307	urine	b71atekedj	mayi	m a j i
10308	village	b71atekedj	mpuɣu	m p u ɣ u
10309	vomit	b71atekedj	kaluɣa	k a l u ɣ a
10310	walk	b71atekedj	kaye	k a j e
10311	war	b71atekedj	eta	e t a
10312	water	b71atekedj	andʒa	a n dʒ a
10313	wind	b71atekedj	mpɛmpɛ	m p ɛ m p ɛ
10314	woman	b71atekedj	okari	o k a r i
10315	animal	b71atekeos	ɲama	ɲ a m a
10316	arm	b71atekeos	kwɔɣɔ	k w ɔ ɣ ɔ
10317	ashes	b71atekeos	lafulu	l a f u l u
10318	bark	b71atekeos	kabu	k a b u
10319	bed	b71atekeos	ntali	n t a l i
10320	belly	b71atekeos	mwe	m w e
10321	big	b71atekeos	otele	o t e l e
10322	bird	b71atekeos	ɲwoni	ɲ w o n i
10323	bite	b71atekeos	katʃwa	k a tʃ w a
10324	blood	b71atekeos	akila	a k i l a
10325	bone	b71atekeos	kakɔlɔgɔ	k a k ɔ l ɔ g ɔ
10326	breast	b71atekeos	byele	b j e l e
10327	burn	b71atekeos	katʃuga	k a tʃ u g a
10328	child	b71atekeos	mwana	m w a n a
10329	cloud	b71atekeos	labuyi	l a b u j i
10330	come	b71atekeos	ka-y-a	k a j a
10331	count	b71atekeos	katala	k a t a l a
10332	dew	b71atekeos	tɔgɔ	t ɔ g ɔ
10333	die	b71atekeos	kakpa	k a k p a
10334	dog	b71atekeos	mva	m v a
10335	drink	b71atekeos	kaɲwa	k a ɲ w a
10336	ear	b71atekeos	tʃwi	tʃ w i
10337	eat	b71atekeos	kadʒa	k a dʒ a
10338	egg	b71atekeos	bi	b i
10339	elephant	b71atekeos	ndʒɔɣɔ	n dʒ ɔ ɣ ɔ
10340	eye	b71atekeos	dziri	dz i r i
10341	face	b71atekeos	kali	k a l i
10342	fall	b71atekeos	ka-v-a	k a v a
10343	fat, oil	b71atekeos	mbali	m b a l i
10344	feather	b71atekeos	lasala	l a s a l a
10345	fingernail	b71atekeos	kamfili	k a m f i l i
10346	fire	b71atekeos	mba	m b a
10347	fire-wood	b71atekeos	lakwi	l a k w i
10348	fish	b71atekeos	ntʃu	n tʃ u
10349	five	b71atekeos	taani	t a a n i
10350	fly	b71atekeos	kadʒumuŋa	k a dʒ u m u ŋ a
10351	four	b71atekeos	na	n a
10352	give	b71atekeos	kapa	k a p a
10353	goat	b71atekeos	ntaba	n t a b a
10354	ground, soil	b71atekeos	ntʃye	n tʃ j e
10355	hair	b71atekeos	lafu	l a f u
10356	head	b71atekeos	otʃwi	o tʃ w i
10357	hear	b71atekeos	kayuga	k a j u g a
10358	heart	b71atekeos	otuma	o t u m a
10359	horn	b71atekeos	ntʃyemi	n tʃ j e m i
10360	house	b71atekeos	ndʒɔ	n dʒ ɔ
10361	hunger	b71atekeos	ndʒala	n dʒ a l a
10362	intestine	b71atekeos	ola	o l a
10363	iron	b71atekeos	ŋkɔrɔ	ŋ k ɔ r ɔ
10364	kill	b71atekeos	kabuma	k a b u m a
10365	knee	b71atekeos	buwo	b u w o
10366	knife	b71atekeos	mbyeli	m b j e l i
10367	know	b71atekeos	kayaa	k a j a a
10368	leaf	b71atekeos	tʃuru	tʃ u r u
10369	leg	b71atekeos	kabele	k a b e l e
10370	liver	b71atekeos	lasɔɣɔ	l a s ɔ ɣ ɔ
10371	louse	b71atekeos	ntʃina	n tʃ i n a
10372	man	b71atekeos	balaɣa	b a l a ɣ a
10373	moon	b71atekeos	ntʃi	n tʃ i
10374	mouth	b71atekeos	oɲwa	o ɲ w a
10375	name	b71atekeos	ŋkumi	ŋ k u m i
10376	navel	b71atekeos	okuma	o k u m a
10377	neck	b71atekeos	ŋki	ŋ k i
10378	night	b71atekeos	lampiibi	l a m p i i b i
10379	nose	b71atekeos	yulu	j u l u
10380	one	b71atekeos	mɔ	m ɔ
10381	person	b71atekeos	mbulu	m b u l u
10382	rain	b71atekeos	mvula	m v u l a
10383	road	b71atekeos	ndʒila	n dʒ i l a
10384	root	b71atekeos	odʒa	o dʒ a
10385	salt	b71atekeos	oŋgba	o ŋ g b a
10386	sand	b71atekeos	ntʃye	n tʃ j e
10387	see	b71atekeos	kamɔnɔ	k a m ɔ n ɔ
10388	send	b71atekeos	katuma	k a t u m a
10389	shame	b71atekeos	opfuru	o p f u r u
10390	sing	b71atekeos	kayuma	k a j u m a
10391	skin	b71atekeos	okɔbɔ	o k ɔ b ɔ
10392	sky	b71atekeos	yulu	j u l u
10393	sleep	b71atekeos	tɔlɔ	t ɔ l ɔ
10394	smoke	b71atekeos	yuɣi	j u ɣ i
10395	snake	b71atekeos	ntaali	n t a a l i
10396	spear	b71atekeos	yuwɔ	j u w ɔ
10397	steal	b71atekeos	kayuba	k a j u b a
10398	stone	b71atekeos	kele	k e l e
10399	sun	b71atekeos	okyemi	o k j e m i
10400	tail	b71atekeos	okila	o k i l a
10401	ten	b71atekeos	kumi	k u m i
10402	three	b71atekeos	tali	t a l i
10403	tongue	b71atekeos	laŋkila	l a ŋ k i l a
10404	tooth	b71atekeos	dzina	dz i n a
10405	tree	b71atekeos	oti	o t i
10406	two	b71atekeos	dʒele	dʒ e l e
10407	urine	b71atekeos	amayi	a m a j i
10408	village	b71atekeos	mpuɣu	m p u ɣ u
10409	vomit	b71atekeos	kaluɣa	k a l u ɣ a
10410	walk	b71atekeos	kaye	k a j e
10411	war	b71atekeos	eta	e t a
10412	water	b71atekeos	andʒa	a n dʒ a
10413	wind	b71atekeos	mbwa	m b w a
10414	woman	b71atekeos	okari	o k a r i
11394	animal	b865nzadi	ntsúr	n ts u r
11395	arm	b865nzadi	lwŏˋ	l w o ʔ
11396	ashes	b865nzadi	múpər	m u p ə r
11397	bark	b865nzadi	mpwe	m p w e
11398	bed	b865nzadi	ntăn	n t a n
11399	belly	b865nzadi	ipfún	i p f u n
11400	big	b865nzadi	otûl	o t û l
11401	bird	b865nzadi	mpfùú	m p f u u
11402	bite	b865nzadi	otá	o t a
11403	blood	b865nzadi	ikĕl	i k e l
11404	bone	b865nzadi	okwâ	o k w a
11405	breast	b865nzadi	ibvyŏˋ	i b v j o ʔ
11406	burn	b865nzadi	ppya	p p j a
11407	child	b865nzadi	mwàân	m w a a n
11408	cloud	b865nzadi	ekɔ́	e k ɔ
11409	come	b865nzadi	o-y-a	o j a
11410	count	b865nzadi	otâŋ	o t a ŋ
11411	dew	b865nzadi	avúp	a v u p
11412	die	b865nzadi	ókwá	o k w a
11413	dog	b865nzadi	mbvá	m b v a
11414	drink	b865nzadi	onɔ́	o n ɔ
11415	ear	b865nzadi	itíì	i t i i
11416	eat	b865nzadi	odzá	o dz a
11417	egg	b865nzadi	ikyě	i k j e
11418	elephant	b865nzadi	ndzɔɔ	n dz ɔ ɔ
11419	eye	b865nzadi	dzĭ ˋ	dz i
11420	face	b865nzadi	osó	o s o
11421	fall	b865nzadi	o-bv-a	o b v a
11422	fat, oil	b865nzadi	mɛ̀ɛ́	m ɛ ɛ
11423	feather	b865nzadi	esáá	e s a a
11424	fingernail	b865nzadi	ɛbɛɛ	ɛ b ɛ ɛ
11425	fire	b865nzadi	tsyă	ts j a
11426	fire-wood	b865nzadi	ekûn	e k û n
11427	fish	b865nzadi	ntswé	n ts w e
11428	five	b865nzadi	ítáàn	i t a a n
11429	fly	b865nzadi	ofum	o f u m
11430	four	b865nzadi	íná	i n a
11431	give	b865nzadi	opá	o p a
11432	goat	b865nzadi	ŋkáàm	ŋ k a a m
11433	ground, soil	b865nzadi	màân	m a a n
11434	hair	b865nzadi	eswĕ	e s w e
11435	head	b865nzadi	ɔtsɔ̀	ɔ ts ɔ
11436	hear	b865nzadi	ozwâ	o z w a
11437	heart	b865nzadi	otûm	o t û m
11438	horn	b865nzadi	isíké	i s i k e
11439	house	b865nzadi	ndzɔ́	n dz ɔ
11440	hunger	b865nzadi	ndzaa	n dz a a
11441	iron	b865nzadi	ebul	e b u l
11442	kill	b865nzadi	odzwâ	o dz w a
11443	knee	b865nzadi	imɔ́n	i m ɔ n
11444	knife	b865nzadi	mwă-mbyɛ̆	m w a m b j ɛ
11445	know	b865nzadi	ózìb	o z i b
11446	leaf	b865nzadi	ɛkɛ́ɛ́	ɛ k ɛ ɛ
11447	leg	b865nzadi	ekul	e k u l
11448	liver	b865nzadi	epéké	e p e k e
11449	louse	b865nzadi	esen	e s e n
11450	man	b865nzadi	ibaa	i b a a
11451	moon	b865nzadi	ŋgwɛn	ŋ g w ɛ n
11452	mouth	b865nzadi	men	m e n
11453	name	b865nzadi	dzĭǹ	dz i n
11454	navel	b865nzadi	okwúm	o k w u m
11455	neck	b865nzadi	ŋkíŋ	ŋ k i ŋ
11456	night	b865nzadi	otû	o t û
11457	nose	b865nzadi	mbwɔ̆m	m b w ɔ m
11458	one	b865nzadi	ómɔtúk	o m ɔ t u k
11459	person	b865nzadi	muur	m u u r
11460	rain	b865nzadi	mbvɩ́l	m b v ɪ l
11461	road	b865nzadi	mbvwâ	m b v w a
11462	root	b865nzadi	esim	e s i m
11463	salt	b865nzadi	okpá	o k p a
11464	sand	b865nzadi	màân	m a a n
11465	see	b865nzadi	ɔmɔ̂n	ɔ m ɔ n
11466	send	b865nzadi	otûm	o t û m
11467	shame	b865nzadi	ntsɔ̂n	n ts ɔ n
11468	sing	b865nzadi	ɔtɔ́ɔ̀ dzĭm̀	ɔ t ɔ ɔ + dz i m
11469	skin	b865nzadi	epwe	e p w e
11470	sky	b865nzadi	duu	d u u
11471	sleep	b865nzadi	tɔ̀ɔ́	t ɔ ɔ
11472	smoke	b865nzadi	odziŋ	o dz i ŋ
11473	snake	b865nzadi	ntɛn	n t ɛ n
11474	spear	b865nzadi	ikɔ̆n	i k ɔ n
11475	steal	b865nzadi	oyîb	o j i b
11476	stone	b865nzadi	imăn	i m a n
11477	sun	b865nzadi	itâá	i t a a
11478	tail	b865nzadi	okyá	o k j a
11479	ten	b865nzadi	dzüm̀	dz y m
11480	three	b865nzadi	ísâr	i s a r
11481	tongue	b865nzadi	elûm	e l û m
11482	tooth	b865nzadi	idzên	i dz e n
11483	tree	b865nzadi	oté	o t e
11484	two	b865nzadi	ípe	i p e
11485	urine	b865nzadi	asap	a s a p
11486	village	b865nzadi	wàá	w a a
11487	vomit	b865nzadi	olwâ	o l w a
11488	walk	b865nzadi	okɛ	o k ɛ
11489	war	b865nzadi	etum	e t u m
11490	water	b865nzadi	adzá	a dz a
11491	wind	b865nzadi	mwɛ́l	m w ɛ l
11492	woman	b865nzadi	okáàr	o k a a r
12169	animal	c104aka	ɲàmà	ɲ a m a
12170	arm	c104aka	bɔ́	b ɔ
12171	ashes	c104aka	sùvé	s u v e
12172	bark	c104aka	kókó	k o k o
12173	bed	c104aka	tàngé	t a n g e
12174	belly	c104aka	ɛ̀ì	ɛ i
12175	big	c104aka	làí	l a i
12176	bird	c104aka	ɲɔ̀dí	ɲ ɔ d i
12177	bite	c104aka	bònz-	b o n z
12178	blood	c104aka	àndá	a n d a
12179	bone	c104aka	kúà	k u a
12180	breast	c104aka	bɛlɛ́	b ɛ l ɛ
12181	burn	c104aka	sél-	s e l
12182	child	c104aka	ánà	a n a
12183	cloud	c104aka	kùtú	k u t u
12184	come	c104aka	yè-	j e
12185	count	c104aka	táng-	t a n g
12186	dew	c104aka	àká	a k a
12187	die	c104aka	wá	w a
12188	dog	c104aka	mbóándé	m b o a n d e
12189	drink	c104aka	nú	n u
12190	ear	c104aka	lóè	l o e
12191	eat	c104aka	dì-	d i
12192	egg	c104aka	kɛ́í	k ɛ i
12193	elephant	c104aka	ɔ́bɔ́	ɔ b ɔ
12194	eye	c104aka	ísɔ̀	i s ɔ
12195	face	c104aka	bòsò	b o s o
12196	fall	c104aka	kú-	k u
12197	fat, oil	c104aka	bò-àdí	b o a d i
12198	feather	c104aka	sálá	s a l a
12199	fingernail	c104aka	tùkù	t u k u
12200	fire	c104aka	mu-íá	m u i a
12201	fire-wood	c104aka	múíá	m u i a
12202	fish	c104aka	súè	s u e
12203	five	c104aka	tánò	t a n o
12204	fly	c104aka	pùmb-	p u m b
12205	four	c104aka	á-ná	a n a
12206	give	c104aka	kì-	k i
12207	goat	c104aka	bɛ́lɛ́	b ɛ l ɛ
12208	ground, soil	c104aka	vàsé	v a s e
12209	hair	c104aka	sùèí	s u e i
12210	head	c104aka	sókò	s o k o
12211	hear	c104aka	ká-	k a
12212	heart	c104aka	lémà	l e m a
12213	horn	c104aka	sébá	s e b a
12214	house	c104aka	bɔ́kɔ̀	b ɔ k ɔ
12215	hunger	c104aka	nz̀a	n z a
12216	intestine	c104aka	kàtò	k a t o
12217	iron	c104aka	tálè	t a l e
12218	kill	c104aka	lá-	l a
12219	knee	c104aka	bɔ́ngɔ́	b ɔ n g ɔ
12220	knife	c104aka	báká	b a k a
12221	know	c104aka	pí-	p i
12222	leaf	c104aka	ángɔ̀	a n g ɔ
12223	leg	c104aka	kò	k o
12224	liver	c104aka	bàè	b a e
12225	louse	c104aka	sìdì	s i d i
12226	man	c104aka	tò	t o
12227	moon	c104aka	sóngé	s o n g e
12228	mouth	c104aka	nùà	n u a
12229	name	c104aka	ínà	i n a
12230	navel	c104aka	ɛ̀sɛ́	ɛ s ɛ
12231	neck	c104aka	kíngó	k i n g o
12232	night	c104aka	bùtú	b u t u
12233	nose	c104aka	míɔ̀	m i ɔ
12234	one	c104aka	é-mɔ̀tí	e m ɔ t i
12235	person	c104aka	tò	t o
12236	rain	c104aka	mbúá	m b u a
12237	road	c104aka	ndíá	n d i a
12238	root	c104aka	ngìlì	n g i l i
12239	salt	c104aka	kúá	k u a
12240	sand	c104aka	kɛ́nzɛ́	k ɛ n z ɛ
12241	see	c104aka	tá-	t a
12242	send	c104aka	tím-	t i m
12243	shame	c104aka	sɔ́nì	s ɔ n i
12244	sing	c104aka	lémb	l e m b
12245	skin	c104aka	kátá	k a t a
12246	sky	c104aka	nzàmbé	n z a m b e
12247	sleep	c104aka	tɔ̀ngì	t ɔ n g i
12248	smoke	c104aka	mú-è	m u e
12249	snake	c104aka	nzɔ	n z ɔ
12250	spear	c104aka	kɔ̀ngɔ́	k ɔ n g ɔ
12251	steal	c104aka	yíb-	j i b
12252	stone	c104aka	bùè	b u e
12253	sun	c104aka	ísé	i s e
12254	tail	c104aka	mbàngú	m b a n g u
12255	ten	c104aka	kámɔ́	k a m ɔ
12256	three	c104aka	sátò	s a t o
12257	tongue	c104aka	lémè	l e m e
12258	tooth	c104aka	ínò	i n o
12259	tree	c104aka	lé	l e
12260	two	c104aka	báé	b a e
12261	urine	c104aka	biɲɛ̀	b i ɲ ɛ
12262	village	c104aka	mbókà	m b o k a
12263	vomit	c104aka	ló-	l o
12264	walk	c104aka	támbol	t a m b o l
12265	war	c104aka	bìtá	b i t a
12266	water	c104aka	máì	m a i
12267	wind	c104aka	vúngá	v u n g a
12268	woman	c104aka	mo-étò	m o e t o
12366	animal	c141bonyala	ɲama	ɲ a m a
12367	arm	c141bonyala	ɛbɔ́ɔ	ɛ b ɔ ɔ
12368	ashes	c141bonyala	pusúu	p u s u u
12369	bark	c141bonyala	epa	e p a
12370	bed	c141bonyala	obéé	o b e e
12371	belly	c141bonyala	mwɛ	m w ɛ
12372	big	c141bonyala	ɔnɛ́	ɔ n ɛ
12373	bird	c141bonyala	ɲɔsí	ɲ ɔ s i
12374	bite	c141bonyala	ibara	i b a r a
12375	blood	c141bonyala	ãlóngó	ã l o n g o
12376	bone	c141bonyala	lekúa	l e k u a
12377	breast	c141bonyala	ibɛ́	i b ɛ
12378	burn	c141bonyala	itumba	i t u m b a
12379	child	c141bonyala	mwána	m w a n a
12380	cloud	c141bonyala	ejí	e j i
12381	come	c141bonyala	ijaa	i j a a
12382	count	c141bonyala	ɔcɛ́ɛ	ɔ c ɛ ɛ
12383	dew	c141bonyala	maá	m a a
12384	die	c141bonyala	owá	o w a
12385	dog	c141bonyala	mbwándé	m b w a n d e
12386	drink	c141bonyala	iɲwá	i ɲ w a
12387	ear	c141bonyala	itwé	i t w e
12388	eat	c141bonyala	idzá	i dz a
12389	egg	c141bonyala	ikjɛ́	i k j ɛ
12390	elephant	c141bonyala	ndzɔu	n dz ɔ u
12391	eye	c141bonyala	dísi	d i s i
12392	face	c141bonyala	eléngé	e l e n g e
12393	fall	c141bonyala	ibwa	i b w a
12394	fat, oil	c141bonyala	ãwúra	ã w u r a
12395	feather	c141bonyala	lesá	l e s a
12396	fingernail	c141bonyala	lɛndzɔ́ndzi	l ɛ n dz ɔ n dz i
12397	fire	c141bonyala	míɲá	m i ɲ a
12398	fire-wood	c141bonyala	lekóɲi	l e k o ɲ i
12399	fish	c141bonyala	swé	s w e
12400	five	c141bonyala	átááni	a t a a n i
12401	fly	c141bonyala	ohumba	o h u m b a
12402	four	c141bonyala	ána	a n a
12403	give	c141bonyala	ɔpɛ́ɛ	ɔ p ɛ ɛ
12404	goat	c141bonyala	jɛ́jɛ	j ɛ j ɛ
12405	ground, soil	c141bonyala	sé	s e
12406	hair	c141bonyala	leswé	l e s w e
12407	head	c141bonyala	ibo	i b o
12408	hear	c141bonyala	owóa	o w o a
12409	heart	c141bonyala	ɔ̃téma	ɔ̃ t e m a
12410	horn	c141bonyala	icɛ́mbɛ	i c ɛ m b ɛ
12411	house	c141bonyala	ndái	n d a i
12412	hunger	c141bonyala	ndza	n dz a
12413	intestine	c141bonyala	ɔ̃cɔβɔ́	ɔ̃ c ɔ β ɔ
12414	iron	c141bonyala	ebendé	e b e n d e
12415	kill	c141bonyala	oboma	o b o m a
12416	knee	c141bonyala	ingɔ́ɔrɔ	i n g ɔ ɔ r ɔ
12417	knife	c141bonyala	ibáá	i b a a
12418	know	c141bonyala	ijéwa	i j e w a
12419	leaf	c141bonyala	lekási	l e k a s i
12420	leg	c141bonyala	eko	e k o
12421	liver	c141bonyala	iba	i b a
12422	louse	c141bonyala	ndziá	n dz i a
12423	man	c141bonyala	ibaa	i b a a
12424	moon	c141bonyala	sándzá	s a n dz a
12425	mouth	c141bonyala	ɔ̃nɔɔ	ɔ̃ n ɔ ɔ
12426	name	c141bonyala	kómbó	k o m b o
12427	navel	c141bonyala	itɔngí	i t ɔ n g i
12428	neck	c141bonyala	kíngí	k i n g i
12429	night	c141bonyala	kwéle	k w e l e
12430	nose	c141bonyala	pembá	p e m b a
12431	one	c141bonyala	ɔ̃hɔ́ɔ	ɔ̃ h ɔ ɔ
12432	person	c141bonyala	moro	m o r o
12433	rain	c141bonyala	mbúá	m b u a
12434	road	c141bonyala	ndziá	n dz i a
12435	root	c141bonyala	ɔ̃kangá	ɔ̃ k a n g a
12436	salt	c141bonyala	ɔ̃kwá	ɔ̃ k w a
12437	sand	c141bonyala	cambé	c a m b e
12438	see	c141bonyala	otáa	o t a a
12439	send	c141bonyala	otínda	o t i n d a
12440	shame	c141bonyala	sɔ́ni	s ɔ n i
12441	sing	c141bonyala	ijémba	i j e m b a
12442	skin	c141bonyala	ekóró	e k o r o
12443	sky	c141bonyala	ikó	i k o
12444	sleep	c141bonyala	jilí	j i l i
12445	smoke	c141bonyala	ndzúmbɛ́lɛ́	n dz u m b ɛ l ɛ
12446	snake	c141bonyala	ndzɔ́	n dz ɔ
12447	spear	c141bonyala	ikɔngɔ́	i k ɔ n g ɔ
12448	steal	c141bonyala	ojúa	o j u a
12449	stone	c141bonyala	pámi	p a m i
12450	sun	c141bonyala	mwésé	m w e s e
12451	tail	c141bonyala	munga	m u n g a
12452	ten	c141bonyala	dzómi	dz o m i
12453	three	c141bonyala	ásáre	a s a r e
12454	tongue	c141bonyala	lelémi	l e l e m i
12455	tooth	c141bonyala	dína	d i n a
12456	tree	c141bonyala	mweré	m w e r e
12457	two	c141bonyala	ába	a b a
12458	urine	c141bonyala	ãndzíɲa	ã n dz i ɲ a
12459	village	c141bonyala	mbóa	m b o a
12460	vomit	c141bonyala	ilwa	i l w a
12461	walk	c141bonyala	itámbila	i t a m b i l a
12462	war	c141bonyala	etumba	e t u m b a
12463	water	c141bonyala	máɲi	m a ɲ i
12464	wind	c141bonyala	ɔ̃pɛpɛ	ɔ̃ p ɛ p ɛ
12465	woman	c141bonyala	ojíri	o j i r i
12603	animal	c21ngare	ɲama	ɲ a m a
12604	arm	c21ngare	ɛbɔ́ɣɔ	ɛ b ɔ ɣ ɔ
12605	ashes	c21ngare	obvulú	o b v u l u
12606	bark	c21ngare	epaa	e p a a
12607	bed	c21ngare	ebéri	e b e r i
12608	belly	c21ngare	mwɛ	m w ɛ
12609	big	c21ngare	ɔnɛ́	ɔ n ɛ
12610	bird	c21ngare	ɲɔsí	ɲ ɔ s i
12611	bite	c21ngare	ikwára	i k w a r a
12612	blood	c21ngare	alóngó	a l o n g o
12613	bone	c21ngare	okúa	o k u a
12614	breast	c21ngare	ibɛ́ɛ	i b ɛ ɛ
12615	burn	c21ngare	itumba	i t u m b a
12616	child	c21ngare	mwána	m w a n a
12617	cloud	c21ngare	ibongi	i b o n g i
12618	come	c21ngare	ijaɣa	i j a ɣ a
12619	count	c21ngare	ibaa	i b a a
12620	dew	c21ngare	maɣá	m a ɣ a
12621	die	c21ngare	iwáa	i w a a
12622	dog	c21ngare	mbvándé	m b v a n d e
12623	drink	c21ngare	iɲwáa	i ɲ w a a
12624	ear	c21ngare	itué	i t u e
12625	eat	c21ngare	idzáa	i dz a a
12626	egg	c21ngare	ikɛ	i k ɛ
12627	elephant	c21ngare	ndzɔɣi	n dz ɔ ɣ i
12628	eye	c21ngare	dísi	d i s i
12629	face	c21ngare	eléngé	e l e n g e
12630	fall	c21ngare	ibva	i b v a
12631	fat, oil	c21ngare	awúra	a w u r a
12632	feather	c21ngare	icálá	i c a l a
12633	fingernail	c21ngare	indzóɲi	i n dz o ɲ i
12634	fire	c21ngare	míá	m i a
12635	fire-wood	c21ngare	ekóɲi	e k o ɲ i
12636	fish	c21ngare	swé	s w e
12637	five	c21ngare	ítááni	i t a a n i
12638	fly	c21ngare	ihumba	i h u m b a
12639	four	c21ngare	ánaa	a n a a
12640	give	c21ngare	ipɛ́ɛ	i p ɛ ɛ
12641	goat	c21ngare	jɛ́ɣi	j ɛ ɣ i
12642	ground, soil	c21ngare	cɛngɛ	c ɛ n g ɛ
12643	hair	c21ngare	isué	i s u e
12644	head	c21ngare	iboó	i b o o
12645	hear	c21ngare	iwóɣa	i w o ɣ a
12646	heart	c21ngare	otéma	o t e m a
12647	horn	c21ngare	icɛ́mbɛ	i c ɛ m b ɛ
12648	house	c21ngare	ndáɣe	n d a ɣ e
12649	hunger	c21ngare	ndzaa	n dz a a
12650	intestine	c21ngare	ɔsɔβɔ́	ɔ s ɔ β ɔ
12651	iron	c21ngare	edunga	e d u n g a
12652	kill	c21ngare	iboma	i b o m a
12653	knee	c21ngare	ɛngɔ́rɔ	ɛ n g ɔ r ɔ
12654	knife	c21ngare	ibáɣá	i b a ɣ a
12655	know	c21ngare	ijéβa	i j e β a
12656	leaf	c21ngare	ikási	i k a s i
12657	leg	c21ngare	ekwo	e k w o
12658	liver	c21ngare	ibaa	i b a a
12659	louse	c21ngare	ndziá	n dz i a
12660	man	c21ngare	ibaɣa	i b a ɣ a
12661	moon	c21ngare	sándzá	s a n dz a
12662	mouth	c21ngare	ɔnɔɣɔ	ɔ n ɔ ɣ ɔ
12663	name	c21ngare	kómbó	k o m b o
12664	navel	c21ngare	ɔtɔngí	ɔ t ɔ n g i
12665	neck	c21ngare	kíngí	k i n g i
12666	night	c21ngare	ɔkwɔ	ɔ k w ɔ
12667	nose	c21ngare	pembá	p e m b a
12668	one	c21ngare	ɔhɔɔ́	ɔ h ɔ ɔ
12669	person	c21ngare	moro	m o r o
12670	rain	c21ngare	mbvúá	m b v u a
12671	road	c21ngare	ndziá	n dz i a
12672	root	c21ngare	okangá	o k a n g a
12673	salt	c21ngare	okwá	o k w a
12674	sand	c21ngare	dzɔ́lɔ	dz ɔ l ɔ
12675	see	c21ngare	ijɛ́nɛ	i j ɛ n ɛ
12676	send	c21ngare	itínda	i t i n d a
12677	shame	c21ngare	sɔ́ni	s ɔ n i
12678	sing	c21ngare	ejémba	e j e m b a
12679	skin	c21ngare	ekóró	e k o r o
12680	sky	c21ngare	ikwó	i k w o
12681	sleep	c21ngare	jilɔ́	j i l ɔ
12682	smoke	c21ngare	ndzúmbúlɛ́	n dz u m b u l ɛ
12683	snake	c21ngare	ɔsɛmɛ́	ɔ s ɛ m ɛ
12684	spear	c21ngare	ikɔngɔ́	i k ɔ n g ɔ
12685	steal	c21ngare	ijíβa	i j i β a
12686	stone	c21ngare	pámi	p a m i
12687	sun	c21ngare	mwésé	m w e s e
12688	tail	c21ngare	okondó	o k o n d o
12689	ten	c21ngare	dzómi	dz o m i
12690	three	c21ngare	ásáre	a s a r e
12691	tongue	c21ngare	ilémi	i l e m i
12692	tooth	c21ngare	dína	d i n a
12693	tree	c21ngare	moré	m o r e
12694	two	c21ngare	ábaa	a b a a
12695	urine	c21ngare	andzíɲɛ	a n dz i ɲ ɛ
12696	village	c21ngare	poɣo	p o ɣ o
12697	vomit	c21ngare	ilóɣa	i l o ɣ a
12698	walk	c21ngare	ihémba	i h e m b a
12699	war	c21ngare	ɔmbɛɣɛ	ɔ m b ɛ ɣ ɛ
